tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,numVotes,label,_row_id,is_long_film,is_old_film,is_blockbuster,is_foreign_title,title_word_count,title_has_number
tt1332486,Kiss Me Again,,2010.0,139.0,1773.0,0,4572,0,0,0,0,3,0
tt13363828,We Need to Do Something,,2021.0,97.0,1287.0,0,4573,0,0,0,0,5,0
tt1343727,Dredd,,2012.0,95.0,265517.0,1,4574,0,0,0,0,1,0
tt13485172,Gaali Sampath,Gaali Sampath,2021.0,130.0,3226.0,1,4575,0,0,0,0,2,0
tt1351177,Last of the Living,Last of the Living,2009.0,88.0,1788.0,0,4576,0,0,0,0,4,0
tt13613338,Balamitra,,2021.0,104.0,1002.0,1,4577,0,0,0,0,1,0
tt1365050,Beasts of No Nation,Beasts of No Nation,2015.0,137.0,78562.0,1,4578,0,0,0,0,4,0
tt1368491,Undertow,Contracorriente,2009.0,97.0,6766.0,1,4579,0,0,0,1,1,0
tt1377278,Defamation,Hashmatsa,2009.0,91.0,1930.0,1,4580,0,0,0,1,1,0
tt1388418,Deportees,Ekhrajiha,2007.0,107.0,3306.0,0,4581,0,0,0,1,1,0
tt1391092,Marwencol,Marwencol,2010.0,82.0,3553.0,1,4582,0,0,0,0,1,0
tt1399053,Monster: The Josef Fritzl Story,,2010.0,48.0,1780.0,0,4583,0,0,0,0,5,0
tt1402488,Happy Feet Two,,2011.0,117.0,43646.0,0,4584,0,0,0,0,3,0
tt1403981,Remember Me,,2010.0,113.0,143112.0,1,4585,0,0,0,0,2,0
tt1404830,The Bannen Way,,2010.0,93.0,1852.0,0,4586,0,0,0,0,3,0
tt1407927,180° South,,2010.0,85.0,3009.0,1,4587,0,0,0,0,2,1
tt14097376,Climax,,2021.0,80.0,2322.0,1,4588,0,0,0,0,1,0
tt1416336,Extinction: The G.M.O. Chronicles,,2011.0,110.0,1633.0,0,4589,0,0,0,0,4,0
tt1418712,Outpost: Black Sun,,2012.0,101.0,5296.0,0,4590,0,0,0,0,3,0
tt1424327,Eyes Wide Open,Einayim Petukhoth,2009.0,91.0,6263.0,1,4591,0,0,0,1,3,0
tt1430077,Dark Feed,Dark Feed,2013.0,86.0,1540.0,0,4592,0,0,0,0,2,0
tt14315566,Bartkowiak,Bartkowiak,2021.0,91.0,1010.0,0,4593,0,0,0,0,1,0
tt14318430,Why Did You Kill Me?,,2021.0,83.0,3720.0,0,4594,0,0,0,0,5,0
tt1433822,The Apparition,The Apparition,2012.0,83.0,3559.0,0,4595,0,0,0,0,2,0
tt1434443,R,R,2010.0,99.0,4701.0,1,4596,0,0,0,0,1,0
tt14565414,Fish and Puddle,Fish and Puddle,2021.0,76.0,2080.0,1,4597,0,0,0,0,3,0
tt1462757,The Ghostmaker,The Ghostmaker,2012.0,91.0,2246.0,0,4598,0,0,0,0,2,0
tt1466054,Cloudburst,Cloudburst,2011.0,93.0,2162.0,1,4599,0,0,0,0,1,0
tt1467304,The Human Centipede (First Sequence),The Human Centipede (First Sequence),2009.0,92.0,76691.0,0,4600,0,0,0,0,5,0
tt14723224,The Cost of Deception,Elk*rtuk,2021.0,125.0,36686.0,0,4601,0,0,0,1,4,0
tt1477076,Saw: The Final Chapter,Saw 3D,2010.0,90.0,95855.0,0,4602,0,0,0,1,4,0
tt14923112,Methagu,Methagu,2021.0,100.0,8605.0,1,4603,0,0,0,0,1,0
tt1502417,Assassins Run,,2013.0,88.0,1541.0,0,4604,0,0,0,0,2,0
tt1503096,Camping 2,Camping 2,2010.0,99.0,1313.0,0,4605,0,0,0,0,2,1
tt1507005,Naan Mahaan Alla,Naan Mahaan Alla,2010.0,132.0,2345.0,1,4606,0,0,0,0,3,0
tt1516593,Tilva Rosh,,2010.0,99.0,1022.0,1,4607,0,0,0,0,2,0
tt1519461,Area 51,,2015.0,91.0,13971.0,0,4608,0,0,0,0,2,1
tt1528734,Food Matters,Food Matters,2008.0,80.0,4725.0,1,4609,0,0,0,0,2,0
tt1536044,Paranormal Activity 2,Paranormal Activity 2,2010.0,91.0,102002.0,0,4610,0,0,0,0,3,1
tt1537715,Abimm,,2009.0,108.0,2301.0,0,4611,0,0,0,0,1,0
tt1543459,War Games,,2011.0,93.0,1331.0,0,4612,0,0,0,0,2,0
tt1559027,D'Agostino,,2012.0,124.0,2542.0,0,4613,0,0,0,0,1,0
tt1560978,Rogue River,,2012.0,81.0,3559.0,0,4614,0,0,0,0,2,0
tt1564369,Scavengers,,2013.0,94.0,1001.0,0,4615,0,0,0,0,1,0
tt1564916,Head Over Heels,De Pernas pro Ar,2010.0,101.0,2351.0,0,4616,0,0,0,1,3,0
tt15715122,Dybbuk: The Curse Is Real,,2021.0,112.0,2270.0,0,4617,0,0,0,0,5,0
tt1577055,Mask Maker,,2011.0,90.0,1883.0,0,4618,0,0,0,0,2,0
tt1578882,Elephant White,,2011.0,91.0,10715.0,0,4619,0,0,0,0,2,0
tt1590089,Confessions,,2010.0,106.0,37808.0,1,4620,0,0,0,0,1,0
tt1600701,Captifs,,2010.0,84.0,2161.0,0,4621,0,0,0,0,1,0
tt1601823,Esrefpasalilar,Esrefpasalilar,2010.0,100.0,1956.0,0,4622,0,0,0,0,1,0
tt1606390,All Things Fall Apart,,2011.0,110.0,2617.0,0,4623,0,0,0,0,4,0
tt1607577,Love and Other Troubles,Hulluna Saraan,2012.0,87.0,1002.0,0,4624,0,0,0,1,4,0
tt1609808,Asa-Nisse - Walkom to Knohult,Åsa-Nisse - Wälkom to Knohult,2011.0,89.0,1175.0,0,4625,0,0,0,1,5,0
tt1611224,Abraham Lincoln: Vampire Hunter,Abraham Lincoln: Vampire Hunter,2012.0,105.0,153273.0,0,4626,0,0,0,0,4,0
tt1613023,"Beats, Rhymes & Life: The Travels of A Tribe Called Quest",,2011.0,97.0,3559.0,1,4627,0,0,0,0,11,0
tt1617145,Dark Souls,Mørke sjeler,2010.0,95.0,1491.0,0,4628,0,0,0,1,2,0
tt1618448,Racing Extinction,Racing Extinction,2015.0,90.0,7817.0,1,4629,0,0,0,0,2,0
tt1620680,A Wrinkle in Time,A Wrinkle in Time,2018.0,109.0,43581.0,0,4630,0,0,0,0,4,0
tt1620981,The Addams Family,,2019.0,86.0,35743.0,0,4631,0,0,0,0,3,0
tt16235128,Govinda Govinda,Govinda Govinda,2021.0,139.0,1011.0,1,4632,0,0,0,0,2,0
tt1629242,Careful What You Wish For,,2015.0,91.0,7961.0,0,4633,0,0,0,0,5,0
tt1631867,Edge of Tomorrow,,2014.0,113.0,639449.0,1,4634,0,0,0,0,3,0
tt1648190,The Dark Tower,The Dark Tower,2017.0,95.0,134659.0,0,4635,0,0,0,0,3,0
tt1648201,For Lovers Only,For Lovers Only,2011.0,87.0,1578.0,1,4636,0,0,0,0,3,0
tt1651118,Shapito-shou: Lyubov i druzhba,Shapito-shou: Lyubov i druzhba,2011.0,107.0,1399.0,1,4637,0,0,0,0,4,0
tt1656171,Dam999,,2011.0,108.0,1051.0,0,4638,0,0,0,0,1,1
tt1666186,Vampires Suck,,2010.0,82.0,48234.0,0,4639,0,0,0,0,2,0
tt1668191,Hunting Season,Av Mevsimi,2010.0,140.0,33521.0,1,4640,0,0,0,1,2,0
tt1674775,Keyhole,Keyhole,2011.0,94.0,1463.0,0,4641,0,0,0,0,1,0
tt1674785,Drunk Stoned Brilliant Dead,,2015.0,98.0,2275.0,1,4642,0,0,0,0,4,0
tt1680089,Women Vs Men,,2011.0,98.0,1604.0,0,4643,0,0,0,0,3,0
tt1702443,Justin Bieber: Never Say Never,,2011.0,105.0,76182.0,0,4644,0,0,0,0,5,0
tt1705786,Chinese Take-Out,Un cuento chino,2011.0,93.0,18074.0,1,4645,0,0,0,1,2,0
tt1712578,The Devil's Rock,The Devil's Rock,2011.0,83.0,4174.0,0,4646,0,0,0,0,3,0
tt1714206,The Spectacular Now,The Spectacular Now,2013.0,95.0,149300.0,1,4647,0,0,0,0,3,0
tt1718158,Generation Um...,Generation Um...,2012.0,97.0,4064.0,0,4648,0,0,0,0,2,0
tt1719665,In Search of the Titanic,Tentacolino,2004.0,88.0,1755.0,0,4649,0,0,0,1,5,0
tt1727360,She Wants Me,,2012.0,85.0,3471.0,0,4650,0,0,0,0,3,0
tt1728986,Bol Bachchan,,2012.0,155.0,8724.0,0,4651,0,0,0,0,2,0
tt1729637,Bodyguard,Bodyguard,2011.0,130.0,25023.0,0,4652,0,0,0,0,1,0
tt1731697,The Lords of Salem,The Lords of Salem,2012.0,101.0,29422.0,0,4653,0,0,0,0,4,0
tt1735907,The Adderall Diaries,,2015.0,87.0,4975.0,0,4654,0,0,0,0,3,0
tt1753584,Sexual Chronicles of a French Family,,2012.0,85.0,3559.0,0,4655,0,0,0,0,6,0
tt1764625,Tad: The Lost Explorer,Las aventuras de Tadeo Jones,2012.0,92.0,3559.0,0,4656,0,0,0,1,4,0
tt1781812,Exit Humanity,,2011.0,114.0,4539.0,0,4657,0,0,0,0,2,0
tt1785669,Vikingdom,,2013.0,114.0,3393.0,0,4658,0,0,0,0,1,0
tt1787837,We Were Here,,2011.0,90.0,2150.0,1,4659,0,0,0,0,3,0
tt1801552,Gotti,Gotti,2018.0,112.0,14948.0,0,4660,0,0,0,0,1,0
tt1805263,I Am Kalam,,2010.0,88.0,4080.0,1,4661,0,0,0,0,3,0
tt1810697,Meeting Evil,,2012.0,89.0,12143.0,0,4662,0,0,0,0,2,0
tt1817676,Girl in Progress,,2012.0,93.0,6774.0,0,4663,0,0,0,0,3,0
tt1825163,The Light Bulb Conspiracy,Prêt-à-jeter,2010.0,75.0,2199.0,1,4664,0,0,0,1,4,0
tt1828959,Make Your Move,,2013.0,110.0,3179.0,0,4665,0,0,0,0,3,0
tt1831806,The Thompsons,,2012.0,82.0,2321.0,0,4666,0,0,0,0,2,0
tt1838544,Gone,Gone,2012.0,94.0,43628.0,0,4667,0,0,0,0,1,0
tt1839522,Circles,Krugovi,2013.0,112.0,4949.0,1,4668,0,0,0,1,1,0
tt1843202,Winning Streak,The Pelayos,2012.0,100.0,1646.0,0,4669,0,0,0,1,2,0
tt1851909,Doraemon: Nobita and the New Steel Troops: ~Winged Angels~,Eiga Doraemon Shin Nobita to tetsujin heidan: Habatake tenshitachi,2011.0,108.0,1095.0,1,4670,0,0,0,1,9,0
tt1855401,Tim and Eric's Billion Dollar Movie,Tim and Eric's Billion Dollar Movie,2012.0,93.0,9871.0,0,4671,0,0,0,0,6,0
tt1870527,Remains,Remains,2011.0,88.0,2282.0,0,4672,0,0,0,0,1,0
tt1934458,Under the Bed,Under the Bed,2012.0,87.0,2763.0,0,4673,0,0,0,0,3,0
tt1945039,"Abu, Son of Adam",Adaminte Makan Abu,2011.0,101.0,1185.0,1,4674,0,0,0,1,4,0
tt1946298,The Lookout,,2012.0,89.0,2724.0,0,4675,0,0,0,0,2,0
tt1965162,Boys of Abu Ghraib,,2014.0,102.0,2212.0,0,4676,0,0,0,0,4,0
tt1965308,Interreflections,Interreflections,2020.0,165.0,3559.0,1,4677,0,0,0,0,1,0
tt1985017,Atlas Shrugged II: The Strike,Atlas Shrugged II: The Strike,2012.0,111.0,7130.0,0,4678,0,0,0,0,5,0
tt1998204,Home from Home: Chronicle of a Vision,Die andere Heimat - Chronik einer Sehnsucht,2013.0,231.0,1422.0,1,4679,0,0,0,1,7,0
tt2006801,Night of the Living Dead: Resurrection,Night of the Living Dead: Resurrection,2012.0,86.0,1460.0,0,4680,0,0,0,0,6,0
tt2039338,Flatliners,,2017.0,109.0,45469.0,0,4681,0,0,0,0,1,0
tt2048877,The Ambassador,,2011.0,97.0,4061.0,1,4682,0,0,0,0,2,0
tt2055709,Blindsided,,2013.0,90.0,5386.0,0,4683,0,0,0,0,1,0
tt2061869,Zombie Ass: Toilet of the Dead,,2011.0,85.0,2080.0,0,4684,0,0,0,0,6,0
tt2062700,Song to Song,,2017.0,129.0,20345.0,0,4685,0,0,0,0,3,0
tt2062996,Something from Nothing: The Art of Rap,Something from Nothing: The Art of Rap,2012.0,106.0,3454.0,1,4686,0,0,0,0,7,0
tt2072230,Attack on Titan Part 1,Shingeki no kyojin,2015.0,98.0,3559.0,0,4687,0,0,0,1,5,1
tt2072233,Sleepless,Sleepless,2017.0,95.0,31630.0,0,4688,0,0,0,0,1,0
tt2082496,A Bottle in the Gaza Sea,Une bouteille à la mer,2010.0,100.0,1075.0,1,4689,0,0,0,1,6,0
tt2107648,Here Comes the Devil,,2012.0,97.0,4045.0,0,4690,0,0,0,0,4,0
tt2192100,Gizem Birimi,Gizem Birimi,2013.0,95.0,1165.0,1,4691,0,0,0,0,2,0
tt2207072,Eyjafjallajokull,,2013.0,92.0,3950.0,0,4692,0,0,0,0,1,0
tt2222394,We Are the Nobles,Nosotros los Nobles,2013.0,108.0,9491.0,1,4693,0,0,0,1,4,0
tt2243621,The Snow Queen,Snezhnaya koroleva,2012.0,80.0,2539.0,0,4694,0,0,0,1,3,0
tt2295750,It Happened in Saint-Tropez,Des gens qui s'embrassent,2013.0,100.0,1038.0,0,4695,0,0,0,1,4,0
tt2318625,Out in the Dark,,2012.0,96.0,8243.0,1,4696,0,0,0,0,4,0
tt2320073,A Viking Saga: The Darkest Day,,2013.0,88.0,1350.0,0,4697,0,0,0,0,6,0
tt2320968,Back on Track,Sein letztes Rennen,2013.0,114.0,2278.0,1,4698,0,0,0,1,3,0
tt2334649,Fruitvale Station,,2013.0,85.0,3559.0,1,4699,0,0,0,0,2,0
tt2344678,Himmatwala,Himmatwala,2013.0,150.0,3559.0,0,4700,0,0,0,0,1,0
tt2359810,Raanjhanaa,,2013.0,140.0,31146.0,1,4701,0,0,0,0,1,0
tt2368749,After Lucia,,2012.0,103.0,6451.0,1,4702,0,0,0,0,2,0
tt2374144,Gintama the Movie: The Final Chapter - Be Forever Yorozuya,Gekijouban Gintama Kanketsu-hen: Yorozuyayo eien nare,2013.0,110.0,2441.0,1,4703,0,0,0,1,10,0
tt2376218,The Forger,,2014.0,95.0,12470.0,0,4704,0,0,0,0,2,0
tt2380307,Coco,Coco,2017.0,105.0,445022.0,1,4705,0,0,0,0,1,0
tt2382298,Life Itself,Life Itself,2014.0,121.0,15397.0,1,4706,0,0,0,0,2,0
tt2385074,Thanatomorphose,,2012.0,100.0,1451.0,0,4707,0,0,0,0,1,0
tt2387408,The Damned,Gallows Hill,2013.0,87.0,6306.0,0,4708,0,0,0,1,2,0
tt2392447,Ungli,Ungli,2014.0,114.0,3817.0,0,4709,0,0,0,0,1,0
tt2398143,Colosio,,2012.0,100.0,1235.0,1,4710,0,0,0,0,1,0
tt2409818,Open Windows,Open Windows,2014.0,100.0,14149.0,0,4711,0,0,0,0,2,0
tt2481554,Murder of a Cat,Murder of a Cat,2014.0,101.0,1611.0,0,4712,0,0,0,0,4,0
tt2486090,To Love Somebody,,2014.0,90.0,1224.0,1,4713,0,0,0,0,3,0
tt2499076,The Crash Reel,,2013.0,108.0,4805.0,1,4714,0,0,0,0,3,0
tt2510268,Blood of Redemption,,2013.0,85.0,1645.0,0,4715,0,0,0,0,3,0
tt2510434,Alien Abduction,,2014.0,85.0,8296.0,0,4716,0,0,0,0,2,0
tt2511190,A Talking Cat!?!,,2013.0,85.0,1491.0,0,4717,0,0,0,0,3,0
tt2544734,Bullet,Bullet,2014.0,87.0,3526.0,0,4718,0,0,0,0,1,0
tt2552296,Ghadi,Ghadi,2013.0,100.0,1099.0,1,4719,0,0,0,0,1,0
tt2564144,Naduvula Konjam Pakkatha Kaanom,Naduvula Konjam Pakkatha Kaanom,2012.0,155.0,5626.0,1,4720,0,0,0,0,4,0
tt2564706,Television,,2012.0,106.0,5327.0,1,4721,0,0,0,0,1,0
tt2582496,Me and Earl and the Dying Girl,,2015.0,105.0,128167.0,1,4722,0,0,0,0,7,0
tt2587914,A Matter of Faith,,2014.0,89.0,1472.0,0,4723,0,0,0,0,4,0
tt2598580,Dancin': It's on!,,2015.0,89.0,1115.0,0,4724,0,0,0,0,3,0
tt2605480,Wahed men el nas,,2007.0,109.0,3152.0,1,4725,0,0,0,0,4,0
tt2624866,Die Prasenz,Die Präsenz,2014.0,83.0,1457.0,0,4726,0,0,0,1,2,0
tt2638144,Ben-Hur,,2016.0,123.0,43387.0,0,4727,0,0,0,0,1,0
tt2702920,The Secret Garden,,2020.0,99.0,7898.0,0,4728,0,0,0,0,3,0
tt2707810,Submission,Submission,2017.0,106.0,1297.0,0,4729,0,0,0,0,1,0
tt2711898,Journal d'une femme de chambre,,2015.0,96.0,2803.0,0,4730,0,0,0,0,5,0
tt2716382,Sea Fever,,2019.0,95.0,10052.0,0,4731,0,0,0,0,2,0
tt2724532,Gridlocked,Gridlocked,2015.0,110.0,4456.0,0,4732,0,0,0,0,1,0
tt2772092,Antisocial,Antisocial,2013.0,90.0,3326.0,0,4733,0,0,0,0,1,0
tt2788716,Welcome to Me,,2014.0,87.0,18734.0,0,4734,0,0,0,0,3,0
tt2797106,Way Back Home,,2013.0,131.0,1250.0,1,4735,0,0,0,0,3,0
tt2822578,Gravy,Gravy,2015.0,95.0,1606.0,0,4736,0,0,0,0,1,0
tt2823574,Extraction,Extraction,2013.0,106.0,1187.0,0,4737,0,0,0,0,1,0
tt2848876,The Painting Pool,The Painting Pool,2013.0,92.0,4226.0,1,4738,0,0,0,0,3,0
tt2869728,Ride Along 2,Ride Along 2,2016.0,102.0,56559.0,0,4739,0,0,0,0,3,1
tt2873214,Bad Turn Worse,Bad Turn Worse,2013.0,92.0,2110.0,0,4740,0,0,0,0,3,0
tt2901736,Ilo Ilo,,2013.0,99.0,4613.0,1,4741,0,0,0,0,2,0
tt2901962,Kummeli V,,2014.0,102.0,1023.0,0,4742,0,0,0,0,2,0
tt2911674,Tiger House,Tiger House,2015.0,80.0,4400.0,0,4743,0,0,0,0,2,0
tt2924472,Mumbai Police,Mumbai Police,2013.0,145.0,6545.0,1,4744,0,0,0,0,2,0
tt2948566,Bleed,,2016.0,82.0,1674.0,0,4745,0,0,0,0,1,0
tt2991516,13/13/13,13/13/13,2013.0,86.0,2275.0,0,4746,0,0,0,0,1,1
tt3043252,Parched,,2015.0,116.0,5182.0,1,4747,0,0,0,0,1,0
tt3061202,"Blue Skies, Green Waters, Red Earth",,2013.0,137.0,3685.0,1,4748,0,0,0,0,6,0
tt3127698,Sanctuary,Freistatt,2015.0,104.0,1732.0,1,4749,0,0,0,1,1,0
tt3138782,The Miracle,Mucize,2015.0,136.0,12066.0,1,4750,0,0,0,1,2,0
tt3148502,Tamasha,,2015.0,139.0,26040.0,1,4751,0,0,0,0,1,0
tt3182644,Moodar Koodam,,2013.0,145.0,1281.0,1,4752,0,0,0,0,2,0
tt3198000,Beyond the Trek,Teleios,2017.0,89.0,2667.0,0,4753,0,0,0,1,3,0
tt3199456,The Return to Homs,The Return to Homs,2013.0,94.0,1028.0,1,4754,0,0,0,0,4,0
tt3261302,Dinosaur Island,,2014.0,82.0,3559.0,0,4755,0,0,0,0,2,0
tt3280916,The Atticus Institute,The Atticus Institute,2015.0,83.0,8643.0,0,4756,0,0,0,0,3,0
tt3293594,The Man in the Trunk,,2019.0,84.0,2181.0,0,4757,0,0,0,0,5,0
tt3316960,Still Alice,Still Alice,2014.0,101.0,131320.0,1,4758,0,0,0,0,2,0
tt3398268,When Marnie Was There,,2014.0,103.0,37279.0,1,4759,0,0,0,0,4,0
tt3398788,Hotel Inferno,Hotel Inferno,2013.0,80.0,1540.0,0,4760,0,0,0,0,2,0
tt3399484,The Sand,,2015.0,84.0,4254.0,0,4761,0,0,0,0,2,0
tt3475596,Anti-Social,Anti-Social,2015.0,116.0,2727.0,0,4762,0,0,0,0,1,0
tt3486626,The Nut Job 2: Nutty by Nature,The Nut Job 2: Nutty by Nature,2017.0,91.0,6413.0,0,4763,0,0,0,0,7,1
tt3495000,Mardaani,Mardaani,2014.0,113.0,12346.0,1,4764,0,0,0,0,1,0
tt3521126,The Disaster Artist,The Disaster Artist,2017.0,104.0,146964.0,1,4765,0,0,0,0,3,0
tt3538328,We Are Twisted Fucking Sister!,,2014.0,135.0,1668.0,1,4766,0,0,0,0,5,0
tt3540136,Wolf Warrior,Zhan lang,2015.0,90.0,4992.0,0,4767,0,0,0,1,2,0
tt3551042,Magi,,2016.0,132.0,1998.0,0,4768,0,0,0,0,1,0
tt3563262,Submergence,,2017.0,112.0,8117.0,0,4769,0,0,0,0,1,0
tt3607812,The Sheik,The Sheik,2014.0,95.0,1174.0,1,4770,0,0,0,0,2,0
tt3610746,Don't Hang Up,,2016.0,83.0,14558.0,0,4771,0,0,0,0,3,0
tt3619070,Along Came the Devil,,2018.0,89.0,1523.0,0,4772,0,0,0,0,4,0
tt3620762,Anguish,Anguish,2015.0,91.0,2211.0,0,4773,0,0,0,0,1,0
tt3625516,MindGamers,MindGamers,2015.0,97.0,1025.0,0,4774,0,0,0,0,1,0
tt3665486,Los Scandalous - Skid Row,,2014.0,100.0,1374.0,1,4775,0,0,0,0,5,0
tt3668162,Bangalore Days,,2014.0,171.0,18920.0,1,4776,0,0,0,0,2,0
tt3685622,600 Miles,,2015.0,85.0,2343.0,0,4777,0,0,0,0,2,1
tt3698408,Coming Soon,Pek Yakinda,2014.0,134.0,33210.0,1,4778,0,0,0,1,2,0
tt3705822,Moontrap: Target Earth,Moontrap: Target Earth,2017.0,85.0,4867.0,0,4779,0,0,0,0,3,0
tt3717532,The Last: Naruto the Movie,,2014.0,112.0,13654.0,1,4780,0,0,0,0,5,0
tt3717804,England Is Mine,,2017.0,94.0,3456.0,0,4781,0,0,0,0,3,0
tt3750872,The Wife,The Wife,2017.0,99.0,38524.0,1,4782,0,0,0,0,2,0
tt3772640,She's Dating the Gangster,,2014.0,105.0,1047.0,1,4783,0,0,0,0,4,0
tt3824458,Tangerine,Tangerine,2015.0,88.0,29672.0,1,4784,0,0,0,0,1,0
tt3827684,The Hollow,The Hollow,2016.0,128.0,3265.0,0,4785,0,0,0,0,2,0
tt3839906,Track 143,,2014.0,94.0,1704.0,1,4786,0,0,0,0,2,1
tt3848938,Mr. X,,2015.0,133.0,3559.0,0,4787,0,0,0,0,2,0
tt3850214,Dope,Dope,2015.0,103.0,3559.0,1,4788,0,0,0,0,1,0
tt3851324,Homies,,2015.0,100.0,1053.0,0,4789,0,0,0,0,1,0
tt3872778,Monty Python Live (Mostly),,2014.0,162.0,2546.0,1,4790,0,0,0,0,4,0
tt3885736,Munnariyippu,Munnariyippu,2014.0,112.0,3929.0,1,4791,0,0,0,0,1,0
tt3893280,The Ticket,The Ticket,2016.0,97.0,3559.0,0,4792,0,0,0,0,2,0
tt3917908,An Insignificant Man,,2016.0,96.0,2012.0,1,4793,0,0,0,0,3,0
tt3966544,Lost Soul: The Doomed Journey of Richard Stanley's Island of Dr. Moreau,Lost Soul: The Doomed Journey of Richard Stanley's Island of Dr. Moreau,2014.0,97.0,3900.0,1,4794,0,0,0,0,12,0
tt3971732,Karisik Kaset,Karisik Kaset,2014.0,107.0,1916.0,0,4795,0,0,0,0,2,0
tt3976144,The Monster,,2016.0,91.0,17024.0,0,4796,0,0,0,0,2,0
tt3977848,Sky Sharks,,2020.0,102.0,3559.0,0,4797,0,0,0,0,2,0
tt3983464,O Patio das Cantigas,,2015.0,108.0,1787.0,0,4798,0,0,0,0,4,0
tt4008652,I Am Ali,I Am Ali,2014.0,111.0,3559.0,1,4799,0,0,0,0,3,0
tt4054952,Fate/Stay Night: Heaven's Feel - I. Presage Flower,Gekijouban Fate/Stay Night: Heaven's Feel - I. Presage Flower,2017.0,120.0,2480.0,1,4800,0,0,0,1,8,0
tt4076760,Diablo,Diablo,2015.0,90.0,3559.0,0,4801,0,0,0,0,1,0
tt4078856,The Coffin in the Mountain,,2014.0,119.0,1627.0,1,4802,0,0,0,0,5,0
tt4080598,100 Yen Love,Hyakuen no koi,2014.0,113.0,2037.0,1,4803,0,0,0,1,3,1
tt4085944,Lolo,Lolo,2015.0,99.0,3985.0,0,4804,0,0,0,0,1,0
tt4126304,Cartel Land,,2015.0,100.0,18265.0,1,4805,0,0,0,0,2,0
tt4144190,Wiener-Dog,Wiener-Dog,2016.0,88.0,9968.0,0,4806,0,0,0,0,1,0
tt4156700,Gorko! 2,,2014.0,96.0,1045.0,0,4807,0,0,0,0,2,1
tt4163224,Most Likely to Die,,2015.0,80.0,4630.0,0,4808,0,0,0,0,4,0
tt4172146,Summer of 8,,2016.0,88.0,1227.0,0,4809,0,0,0,0,3,1
tt4195368,Flying Colors,Birigyaru,2015.0,117.0,2948.0,1,4810,0,0,0,1,2,0
tt4247144,Bon Bini Holland,,2015.0,85.0,3559.0,0,4811,0,0,0,0,3,0
tt4255196,Before the Fire,The Great Silence,2020.0,90.0,1422.0,0,4812,0,0,0,1,3,0
tt4265508,Amateur Night,Amateur Night,2016.0,92.0,5338.0,0,4813,0,0,0,0,2,0
tt4279116,Alien Invasion: S.U.M.1,Sum1,2017.0,92.0,1420.0,0,4814,0,0,0,1,3,1
tt4298958,Sweet Bean,An,2015.0,113.0,10773.0,1,4815,0,0,0,1,2,0
tt4299300,My Blind Date with Life,,2017.0,111.0,5065.0,1,4816,0,0,0,0,5,0
tt4327752,Lady Bloodfight,,2016.0,100.0,2783.0,0,4817,0,0,0,0,2,0
tt4353250,The Last Black Man in San Francisco,,2019.0,121.0,17628.0,1,4818,0,0,0,0,7,0
tt4353996,The King's Choice,,2016.0,133.0,8474.0,1,4819,0,0,0,0,3,0
tt4374460,Aferim!,,2015.0,108.0,6915.0,1,4820,0,0,0,0,1,0
tt4387040,Airlift,Airlift,2016.0,130.0,55579.0,1,4821,0,0,0,0,1,0
tt4428762,Down by Love,,2016.0,110.0,1741.0,0,4822,0,0,0,0,3,0
tt4431208,Ice Guardians,,2016.0,108.0,1628.0,1,4823,0,0,0,0,2,0
tt4432480,RangiTaranga,,2015.0,149.0,13201.0,1,4824,0,0,0,0,1,0
tt4434004,Udta Punjab,,2016.0,148.0,29160.0,1,4825,0,0,0,0,2,0
tt4486986,All I See Is You,,2016.0,109.0,11678.0,0,4826,0,0,0,0,5,0
tt4516352,Bethany,,2017.0,90.0,2670.0,0,4827,0,0,0,0,1,0
tt4519742,Mandira Filozofu Istanbul,,2015.0,109.0,1911.0,0,4828,0,0,0,0,3,0
tt4557956,Crash Pad,,2017.0,91.0,4392.0,0,4829,0,0,0,0,2,0
tt4558376,Downhill,,2020.0,86.0,11502.0,0,4830,0,0,0,0,1,0
tt4577344,ClownTown,ClownTown,2016.0,86.0,1508.0,0,4831,0,0,0,0,1,0
tt4638148,Braid,Braid,2018.0,82.0,3245.0,0,4832,0,0,0,0,1,0
tt4643580,Huevos: Little Rooster's Egg-cellent Adventure,,2015.0,98.0,1021.0,0,4833,0,0,0,0,5,0
tt4651666,Camera Store,,2017.0,99.0,1532.0,0,4834,0,0,0,0,2,0
tt4660980,The Bad Education Movie,,2015.0,90.0,6874.0,0,4835,0,0,0,0,4,0
tt4682266,The New Mutants,The New Mutants,2020.0,94.0,69410.0,0,4836,0,0,0,0,3,0
tt4729560,The Little Vampire 3D,,2017.0,83.0,1610.0,0,4837,0,0,0,0,4,1
tt4769824,In This Corner of the World,Kono sekai no katasumi ni,2016.0,129.0,10074.0,1,4838,0,0,0,1,6,0
tt4796254,Late Shift,,2016.0,90.0,1217.0,1,4839,0,0,0,0,2,0
tt4864584,Exorcist: House of Evil,,2016.0,93.0,1465.0,0,4840,0,0,0,0,4,0
tt4897822,Where to Invade Next,,2015.0,120.0,24407.0,1,4841,0,0,0,0,4,0
tt4898564,Red Devil,Red Devil,2019.0,93.0,6306.0,0,4842,0,0,0,0,2,0
tt4901756,Queen of Spades: The Dark Rite,Pikovaya dama. Chyornyy obryad,2015.0,92.0,1493.0,0,4843,0,0,0,1,6,0
