tconst,primaryTitle,startYear,runtimeMinutes,numVotes,label,n_directors,n_writers,log_numVotes,len_primaryTitle,decade,votes_per_year,is_long_film,is_foreign_title,title_has_number,title_word_count,avg_rating,imdb_votes,n_genres,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_Romance,genre_Sci_Fi,genre_Sport,genre_Thriller,genre_War,genre_Western
tt0790662,Fingerprints,2006.0,95.0,2599.0,0,1,2,7.8632667240095735,12,2000.0,0.39316333620047866,0,0,0,1,4.9,2858,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
tt0794374,Summer Palace,2006.0,158.0,3327.0,1,1,3,8.1101268019411,13,2000.0,0.405506340097055,0,0,0,2,7.2,4977,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0804492,The Hottie & the Nottie,2008.0,91.0,38016.0,0,1,1,10.545788707090159,23,2000.0,0.5858771503938978,0,0,0,5,2.0,39634,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0805564,Lars and the Real Girl,2007.0,106.0,142564.0,1,1,1,11.867553315041334,22,2000.0,0.6246080692127018,0,0,0,5,7.3,166460,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0807028,The Pool Boys,2009.0,107.0,2539.0,0,1,2,7.8399193600125825,13,2000.0,0.46117172705956366,0,0,0,3,4.6,2760,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0808357,"Lust, Caution",2007.0,157.0,40193.0,1,1,3,10.601473009736322,13,2000.0,0.5579722636703327,0,1,0,2,7.5,48245,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0810772,Belle Du Seigneur,2012.0,104.0,1332.0,0,1,4,7.195187320178709,17,2010.0,0.5139419514413364,0,1,0,3,5.0,1579,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0811128,Turn the River,2007.0,92.0,1810.0,0,1,1,7.501634457883413,14,2000.0,0.39482286620439017,0,0,0,3,5.8,1987,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0814075,Deliver Us from Evil,2006.0,101.0,3559.0,1,1,1,8.177515823846075,20,2000.0,0.4088757911923038,0,0,0,4,7.9,11282,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0815890,The Blue Elephant,2006.0,88.0,3559.0,0,2,2,8.177515823846075,17,2000.0,0.4088757911923038,0,1,0,3,5.7,1462,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0824375,Nishabd,2007.0,110.0,1679.0,0,1,1,7.426549072397305,7,2000.0,0.3908710038103845,0,0,0,1,5.3,1878,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0836700,Summer Hours,2008.0,103.0,7542.0,1,1,1,8.928375259853631,12,2000.0,0.49602084776964617,0,1,0,2,7.1,8650,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0839967,The Rest is Silence,2007.0,114.0,2784.0,1,1,1,7.932003152361385,19,2000.0,0.4174738501242834,0,0,0,4,8.1,3031,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0841150,Protege,2007.0,106.0,5120.0,1,1,3,8.54110501146255,7,2000.0,0.4495318427085553,0,1,0,1,7.2,6140,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0843878,UKM: The Ultimate Killing Machine,2006.0,85.0,1012.0,0,1,2,6.920671504248683,33,2000.0,0.34603357521243416,0,0,0,5,3.1,1106,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tt0850669,Slacker Uprising,2007.0,102.0,2805.0,0,1,1,7.939515260662406,16,2000.0,0.4178692242453898,0,0,0,2,5.3,2925,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0865554,The Informers,2008.0,98.0,16456.0,0,1,2,9.708506197595383,13,2000.0,0.5393614554219658,0,0,0,2,4.9,18043,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0865560,Now & Later,2009.0,99.0,1731.0,0,1,1,7.4570320891223805,11,2000.0,0.43864894641896357,0,0,0,3,5.1,2590,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0870937,Open Graves,2009.0,88.0,3149.0,0,1,2,8.055157731819678,11,2000.0,0.4738328077540987,0,0,0,2,4.2,3938,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
tt0887912,The Hurt Locker,2008.0,131.0,437665.0,1,1,1,12.989211341386417,15,2000.0,0.7216228522992454,0,0,0,3,7.5,494626,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
tt0914837,44 Inch Chest,2009.0,95.0,6794.0,0,1,2,8.823942326585245,13,2000.0,0.5190554309756026,0,0,1,3,5.8,7329,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0915463,Jackboots on Whitehall,2010.0,91.0,1358.0,0,2,2,7.214504414151143,22,2010.0,0.45090652588444646,0,0,0,3,5.3,1566,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0922642,Tooth and Nail,2007.0,94.0,3828.0,0,1,2,8.250358951477294,14,2000.0,0.4342294184988049,0,0,0,3,4.7,4075,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
tt0959329,Nine Dead,2009.0,98.0,13241.0,0,1,1,9.491148875484791,9,2000.0,0.5583028750285172,0,0,0,2,5.4,14941,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0965649,Detective Conan: The Fourteenth Target,1998.0,99.0,2278.0,1,1,6,7.731492029245684,38,1990.0,0.276124715330203,0,1,0,5,7.3,3798,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0974536,Chemical Wedding,2008.0,109.0,1582.0,0,1,2,7.367077059881012,16,2000.0,0.4092820588822785,0,0,0,2,4.7,1761,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
tt0982893,Bitter Sweetheart,2007.0,90.0,1164.0,0,1,2,7.060476365999801,17,2000.0,0.3716040192631474,0,0,0,2,5.4,1352,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0988043,One-Eyed Monster,2008.0,84.0,2462.0,0,1,3,7.809135398120538,16,2000.0,0.433840855451141,0,0,0,2,4.1,2684,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tt0990404,Chop Shop,2007.0,84.0,4415.0,1,1,2,8.392989587956931,9,2000.0,0.44173629410299636,0,0,0,2,7.2,4910,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0995747,Mermaid,2007.0,115.0,3559.0,1,1,2,8.177515823846075,7,2000.0,0.43039556967610926,0,1,0,1,7.2,3836,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt10003008,The Rental,2020.0,88.0,25413.0,0,1,3,10.14305548226448,10,2020.0,1.69050924704408,0,0,0,2,5.7,43112,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
tt10023024,Love Aaj Kal,2020.0,142.0,9837.0,0,1,1,9.194007717355285,12,2020.0,1.5323346195592142,0,0,0,3,4.7,11254,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt10043660,Engaged in Vegas,2021.0,79.0,1096.0,0,1,1,7.00033446027523,16,2020.0,1.400066892055046,0,0,0,3,3.8,1118,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10121392,Thunder Force,2021.0,106.0,38502.0,0,1,1,10.558491439318031,13,2020.0,2.1116982878636064,0,0,0,2,4.6,48270,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1014774,A Shine of Rainbows,2009.0,101.0,2274.0,1,1,4,7.729735331385051,19,2000.0,0.45469031361088535,0,0,0,4,7.1,2575,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt1016268,Enron: The Smartest Guys in the Room,2005.0,110.0,17975.0,1,1,3,9.796792813865165,36,2000.0,0.46651394351738884,0,0,0,7,7.5,21150,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt1020885,Vampire Killers,2009.0,86.0,19961.0,0,1,2,9.901585745246532,15,2000.0,0.5824462203086195,0,0,0,2,5.1,21674,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt10332854,Alone,2020.0,81.0,1027.0,0,1,3,6.93537044601511,5,2020.0,1.1558950743358516,0,0,0,1,3.5,1271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1033575,The Descendants,2011.0,115.0,237807.0,1,1,4,12.379218904388676,15,2010.0,0.8252812602925784,0,0,0,2,7.3,259235,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1039989,Sunday,2008.0,135.0,2713.0,0,1,4,7.906178840394815,6,2000.0,0.4392321577997119,0,0,0,1,5.5,3397,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1048144,Andaleeb El Dokki,2008.0,100.0,1158.0,0,1,1,7.055312843339752,17,2000.0,0.3919618246299862,0,1,0,3,5.2,1755,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10515086,The Blue Elephant 2,2019.0,130.0,9285.0,1,1,2,9.136263168579868,19,2010.0,1.3051804526542667,0,0,1,4,8.0,11875,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
tt1068773,Detective Conan: Captured in Her Eyes,2000.0,100.0,2355.0,1,1,4,7.764720544771477,37,2000.0,0.29864309787582605,0,1,0,6,7.5,3753,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10731768,Sweet Girl,2021.0,110.0,27654.0,0,1,2,10.227561822428779,10,2020.0,2.045512364485756,0,0,0,2,5.5,37997,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1079980,Death in Love,2008.0,97.0,1110.0,0,1,1,7.01301578963963,13,2000.0,0.3896119883133128,0,0,0,3,4.6,1281,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
tt1082007,Italians,2009.0,116.0,1163.0,0,1,3,7.059617628291383,8,2000.0,0.41527162519361077,0,0,0,1,5.6,1247,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1085799,"Chaos, This Is",2007.0,124.0,2000.0,1,2,1,7.601402334583733,14,2000.0,0.4000738070833544,0,0,0,3,7.2,2980,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1086216,Uncertainty,2008.0,101.0,6516.0,0,2,2,8.78216942633238,11,2000.0,0.48789830146291,0,0,0,1,5.7,6774,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
tt10895576,Mimi,2021.0,132.0,34291.0,1,2,3,10.442667369798647,4,2020.0,2.088533473959729,0,0,0,1,7.8,46061,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10919240,Malik,2021.0,162.0,11194.0,1,1,1,9.323222529032856,5,2020.0,1.8646445058065713,0,0,0,1,8.0,15118,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10949778,100 Days to Live,2019.0,90.0,4155.0,0,1,1,8.332308352219117,16,2010.0,1.190329764602731,0,0,1,4,5.2,4480,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt10958102,Our Scripted Life,2020.0,88.0,4179.0,0,1,2,8.338066525518801,17,2020.0,1.3896777542531336,0,0,0,3,4.1,1575,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10962368,Things Heard & Seen,2021.0,121.0,27919.0,0,2,3,10.237098556876308,19,2020.0,2.0474197113752615,0,0,0,4,5.3,40276,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
tt10991188,World Famous Lover,2020.0,154.0,2920.0,0,1,1,7.979681302387741,18,2020.0,1.3299468837312902,0,0,0,3,5.0,4278,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1104006,Walled In,2009.0,91.0,3559.0,0,1,5,8.177515823846075,9,2000.0,0.4810303425791809,0,0,0,2,4.7,6464,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
tt11112526,Indoo Ki Jawani,2020.0,119.0,6022.0,0,1,1,8.70334075304372,15,2020.0,1.4505567921739535,0,0,0,3,3.4,6833,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1113829,George Harrison: Living in the Material World,2011.0,208.0,11243.0,1,1,0,9.327589932026422,45,2010.0,0.6218393288017615,0,0,0,7,8.1,13393,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt11161374,Beyond the Law,2019.0,89.0,2830.0,0,1,2,7.9483852851118995,14,2010.0,1.1354836121588427,0,0,0,3,3.6,3523,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt11173106,Sufna,2020.0,144.0,1761.0,1,1,1,7.474204806496124,5,2020.0,1.2457008010826873,0,0,0,1,8.0,2439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt11193002,The Stranger by the Beach,2020.0,59.0,3559.0,1,1,2,8.177515823846075,25,2020.0,1.362919303974346,0,0,0,5,7.2,3967,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1120897,Dhan Dhana Dhan Goal,2007.0,167.0,2505.0,0,1,3,7.826443135456014,20,2000.0,0.41191805976084284,0,0,0,4,5.2,3084,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
tt1122614,And Everything Is Going Fine,2010.0,89.0,1199.0,1,1,0,7.090076835776092,28,2010.0,0.44312980223600573,0,0,0,5,7.1,1396,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11276598,Pets United,2019.0,89.0,2506.0,0,1,2,7.826842098158293,11,2010.0,1.118120299736899,0,0,0,2,3.7,3452,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11286314,Don't Look Up,2021.0,138.0,2005.0,1,1,2,7.603897968521881,13,2020.0,1.5207795937043762,0,0,0,3,7.1,665890,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
tt1131724,2:22,2017.0,98.0,22194.0,0,1,2,10.007622317268135,4,2010.0,1.111958035252015,0,0,1,1,5.7,27462,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
tt1133995,The Way of War,2009.0,90.0,2632.0,0,1,1,7.87587915949631,14,2000.0,0.46328700938213585,0,0,0,4,3.2,2774,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt11358166,Some Kind of Heaven,2020.0,83.0,1962.0,1,1,0,7.5822291942764615,19,2020.0,1.2637048657127437,0,0,0,4,7.2,3986,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1135941,Morgan Palsson - varldsreporter,2008.0,84.0,3559.0,0,1,3,8.177515823846075,31,2000.0,0.4543064346581153,0,1,0,4,5.5,2352,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11388580,Miss Americana,2020.0,85.0,18275.0,1,1,0,9.813344002683163,14,2020.0,1.6355573337805271,0,0,0,2,7.4,26548,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt11394182,Feels Good Man,2020.0,92.0,4209.0,1,1,4,8.345217926676428,14,2020.0,1.3908696544460712,0,0,0,3,7.5,5956,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1146320,Mutants,2009.0,95.0,3559.0,0,1,3,8.177515823846075,7,2000.0,0.4810303425791809,0,0,0,1,5.5,4386,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
tt11464826,The Social Dilemma,2020.0,94.0,76419.0,1,1,3,11.243999721000892,18,2020.0,1.8739999535001486,0,0,0,3,7.6,93948,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11505692,Stay Out of the F**king Attic,2020.0,80.0,1018.0,0,1,4,6.926577033222725,29,2020.0,1.1544295055371208,0,0,0,6,4.5,2043,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt1160368,12 Rounds,2009.0,108.0,28395.0,0,1,1,10.254003569159277,9,2000.0,0.603176680538781,0,0,1,2,5.6,31762,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1164999,Biutiful,2010.0,148.0,88994.0,1,1,3,11.396335467360853,8,2010.0,0.7122709667100533,0,0,0,1,7.4,97753,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1170399,C Kkompany,2008.0,127.0,1086.0,0,1,4,6.99117688712121,10,2000.0,0.3883987159511783,0,0,0,2,5.5,1501,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1174041,Me and Mrs. Khanna,2009.0,109.0,3559.0,0,1,4,8.177515823846075,18,2000.0,0.4810303425791809,0,1,0,4,3.4,3565,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1179891,My Bloody Valentine,2009.0,101.0,55729.0,0,1,4,10.928273880563582,19,2000.0,0.6428396400331519,0,0,0,3,5.4,64934,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
tt1186371,The Storm Warriors,2009.0,111.0,1737.0,0,2,1,7.460490305825338,18,2000.0,0.43885237093090224,0,0,0,3,5.2,1935,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1186803,An Empress and the Warriors,2008.0,99.0,3959.0,0,1,3,8.283999304248526,27,2000.0,0.46022218356936256,0,1,0,5,5.8,4247,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt1187043,3 Idiots,2009.0,170.0,373012.0,1,1,4,12.829368550565533,8,2000.0,0.7546687382685607,0,0,1,2,8.4,478544,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1189340,The Lincoln Lawyer,2011.0,118.0,227284.0,1,1,2,12.333960015582111,18,2010.0,0.8222640010388074,0,0,0,3,7.3,269138,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt11924476,A Werewolf in England,2020.0,84.0,1962.0,0,1,1,7.5822291942764615,21,2020.0,1.2637048657127437,0,0,0,4,3.7,2407,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt1193507,My Own Love Song,2010.0,102.0,1738.0,0,1,1,7.461065514354283,16,2010.0,0.4663165946471427,0,0,0,4,5.8,1919,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1194612,Into Eternity: A Film for the Future,2010.0,75.0,2994.0,1,1,2,8.00469951054955,36,2010.0,0.5002937194093469,0,0,0,7,7.3,3178,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt12013758,Caught by a Wave,2021.0,99.0,1131.0,0,1,2,7.0317412587631285,16,2020.0,1.4063482517526258,0,1,0,4,5.8,1685,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
tt1202222,Lies & Illusions,2009.0,93.0,2979.0,0,1,1,7.9996785794994505,16,2000.0,0.47056932820585,0,0,0,3,3.5,3168,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1210106,St Trinian's 2: The Legend of Fritton's Gold,2009.0,106.0,8278.0,0,2,5,9.021477467138807,44,2000.0,0.5306751451258122,0,0,1,8,5.3,9247,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt1223236,African Cats,2011.0,89.0,6407.0,1,2,3,8.765302488748196,12,2010.0,0.5843534992498797,0,0,0,2,7.5,6935,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1227378,"Fat, Sick & Nearly Dead",2010.0,97.0,8658.0,1,2,3,9.066354521447801,23,2010.0,0.5666471575904876,0,0,0,5,7.5,9041,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1229366,Life Partner,2009.0,138.0,1310.0,0,1,2,7.1785454837637,12,2000.0,0.4222673813978647,0,0,0,2,5.3,1476,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1230206,Slaughter,2009.0,96.0,3559.0,0,1,2,8.177515823846075,9,2000.0,0.4810303425791809,0,0,0,1,4.5,2379,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
tt1234542,The Last Flight,2009.0,98.0,1149.0,0,1,4,7.047517221357296,15,2000.0,0.41455983655042916,0,1,0,3,5.4,1315,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1235448,The Thaw,2009.0,94.0,11856.0,0,1,2,9.380673689458071,8,2000.0,0.5518043346740041,0,0,0,2,5.2,14032,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tt1241325,Objectified,2009.0,75.0,3602.0,1,1,0,8.189522110748094,11,2000.0,0.48173659474988784,0,0,0,1,7.0,3794,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1242527,At World's End,2009.0,95.0,1689.0,0,1,1,7.432483807917119,14,2000.0,0.4372049298774776,0,0,0,3,5.9,1934,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1242881,Snow White and Russian Red,2009.0,108.0,1913.0,0,1,2,7.5569505720129,26,2000.0,0.44452650423605294,0,1,0,5,5.3,2166,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt12607910,Black Is King,2020.0,85.0,8617.0,0,5,4,9.061608318175784,13,2020.0,1.5102680530292973,0,0,0,3,6.0,9851,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1263757,Mannersache,2009.0,90.0,1007.0,0,2,2,6.915723448631314,11,2000.0,0.40680726168419495,0,1,0,1,3.6,1071,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1264115,The Trial,2010.0,101.0,1488.0,0,1,3,7.305860032684009,9,2010.0,0.4566162520427506,0,0,0,2,5.7,2008,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1264904,Little Nicholas,2009.0,91.0,12927.0,1,1,5,9.467150780760877,15,2000.0,0.5568912223976986,0,1,0,2,7.1,14867,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt1286537,"Food, Inc.",2008.0,94.0,50709.0,1,1,3,10.833878408789065,10,2000.0,0.6018821338216147,0,0,0,2,7.8,53203,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1288461,Gurren Lagann the Movie: Childhood's End,2008.0,112.0,1555.0,1,1,0,7.349873704738337,40,2000.0,0.4083263169299076,0,1,0,6,7.6,2204,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1290138,Frank & Lola,2016.0,88.0,5911.0,0,1,1,8.684739462628038,12,2010.0,0.8684739462628037,0,0,0,3,5.9,6709,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt13067292,Rogue Hostage,2021.0,93.0,1770.0,0,1,1,7.479299637782834,13,2020.0,1.4958599275565667,0,0,0,2,3.5,3178,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1307442,Blue Dream,2013.0,90.0,1322.0,0,1,3,7.187657164114956,10,2010.0,0.5528967049319197,0,0,0,2,3.9,880,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1319722,A Little Help,2010.0,105.0,3346.0,0,1,1,8.115819701211327,13,2010.0,0.507238731325708,0,0,0,3,5.6,3651,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1320261,Gulliver's Travels,2010.0,85.0,3559.0,0,1,3,8.177515823846075,18,2010.0,0.5110947389903797,0,0,0,2,4.9,77518,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt1320291,The Reef,2010.0,94.0,18662.0,0,1,1,9.83429823318313,8,2010.0,0.6146436395739456,0,0,0,2,5.8,22395,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
tt1334260,Never Let Me Go,2010.0,103.0,141899.0,1,1,2,11.862877863148134,15,2010.0,0.7414298664467583,0,0,0,4,7.1,159599,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1340107,In a Better World,2010.0,118.0,39566.0,1,1,3,10.585750716493994,17,2010.0,0.6616094197808746,0,0,0,4,7.6,42993,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt13458600,Emicida: AmarElo - It's All for Yesterday,2020.0,89.0,1371.0,1,1,0,7.22402480828583,41,2020.0,1.2040041347143051,0,0,0,7,8.5,1724,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt1366687,No Love in the City,2009.0,84.0,1626.0,0,1,10,7.394493107219038,19,2000.0,0.4349701827775905,0,0,0,5,5.7,1964,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt1368440,Branded,2012.0,112.0,9065.0,0,2,2,9.112286431500795,7,2010.0,0.6508776022500568,0,0,0,1,4.6,9487,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
tt1376213,The Adventurer: The Curse of the Midas Box,2013.0,100.0,6515.0,0,1,3,8.782015969721936,42,2010.0,0.6755396899786105,0,0,0,8,5.5,7555,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt1388441,Mugavari,2000.0,156.0,1237.0,1,1,2,7.121252453244542,8,2000.0,0.27389432512479006,0,0,0,1,7.3,1706,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
